subject,number,section,times,locations,rating,workload
ENVE,315,1,MW 14.30-15.45,HLH17 03,3.04,4.25
ENVE,360,1,MW 13.00-14.15,BCT CO31,3.92,3.5
ENVE,416,1,TTh 11.35-12.50,HLH17 115,2.86,3.69
ENVE,420,1,TTh 13.00-14.20,WTS A74,3.91,3.16
ENVE,490,1,1 HTBA,,3.8200000000000003,3.88
EP&E,215,1,M 13.30-15.20 + 1,HLH31 108,4.46,3.06
EP&E,215,2,T 9.25-11.15,HLH31 108,4.44,3.2800000000000002
EP&E,221,1,W 13.30-15.20,RKZ 08,3.46,2.95
EP&E,224,1,M 9.25-11.15,LUCE 202,3.88,3.94
EP&E,227,1,T 13.30-15.20,RKZ 301,3.98,3.59
EP&E,232,1,M 15.30-17.20,WTS A68,4.31,3.8200000000000003
EP&E,241,1,T 13.30-15.20,RKZ 02,4.33,3.29
EP&E,244,1,Th 9.25-11.15,WLH 202,4.44,2.89
EP&E,248,1,W 13.30-15.20 + 1,RKZ 202,3.7199999999999998,3.33
EP&E,253,1,T 13.30-15.20,RKZ 202,4.74,3.68
EP&E,297,1,F 9.25-11.15,LC 104,3.83,2.21
EP&E,314,1,W 13.00-14.50,LEPH 101,3.89,4.21
EP&E,315,1,TTh 13.30-14.20 + 1,WLH 116,3.25,2.75
EP&E,321,1,TTh 14.30-15.45,WLH 211,2.86,3.86
EP&E,324,1,M 13.30-15.20,RKZ 202,4.22,3.3
EP&E,325,1,T 15.30-17.20,HLH31 108,4.44,2.56
EP&E,325,2,1 HTBA,,4.44,2.56
EP&E,328,1,Th 9.25-11.15,RKZ 102,3.86,2.71
EP&E,334,1,M 13.30-15.20,PH 312,4.34,3.24
EP&E,339,1,M 13.30-15.20 + 1,WLH 011,4.31,2.96
EP&E,344,1,W 13.30-15.20,WTS B30,,
EP&E,347,1,T 15.30-17.20,WLH 002,4.0,3.13
EP&E,353,1,T 13.30-15.20 + 1,HLH31 108,4.65,3.14
EP&E,420,1,Th 13.30-15.20,RKZ 02,3.4,2.3
EP&E,421,1,W 18.30-20.20 + 1,HLH31 108,4.42,2.74
EP&E,471,1,1 HTBA,,4.33,3.0
EP&E,477,1,W 13.30-15.20,WLH 003,4.25,3.12
EP&E,478,1,T 15.30-17.20,PH 312,3.89,2.8200000000000003
EP&E,491,1,1 HTBA,,4.03,4.35
EP&E,493,1,1 HTBA,,3.6,4.5
EP&E,494,1,MW 11.35-12.25 + 1,LC 317,3.56,2.99
EP&E,497,1,M 13.30-15.20,RKZ 301,3.7199999999999998,3.24
EPH,500,1,1 HTBA,,4.22,3.33
EPH,513,1,TTh 15.00-16.20,SHM,4.05,3.55
EPH,525,1,1 HTBA,,,
EPH,542,1,W 15.00-16.50,LEPH 115,3.69,4.5
EPH,555,1,M 17.00-18.50,LEPH 101,3.93,4.38
EPH,556,1,Th 17.00-18.50,LEPH 115,,
EPH,557,1,W 15.00-16.20,CO47 106B,4.15,3.44
EPH,581,1,M 12.00-12.50,CO47 106B,3.65,1.25
EPH,608,1,M 17.00-18.50,LEPH 115,3.68,3.22
ER&M,216,1,W 13.30-15.20,BF S-28,4.5,2.17
ER&M,221,1,W 9.25-11.15,BRW35 221,4.54,3.3
ER&M,239,1,W 9.25-11.15,LC 318,,
ER&M,263,1,1 HTBA,,,
ER&M,291,1,W 13.30-15.20,BASSLB L72,4.8,3.42
ER&M,293,1,MW 14.30-15.45,WLH 002,4.33,2.92
ER&M,300,1,Th 13.30-15.20,BRW35 221,4.4,3.4
ER&M,300,2,1 HTBA,,4.4,3.4
ER&M,313,1,TTh 13.00-14.15,WTS B31,3.86,2.8
ER&M,315,1,TTh 11.35-12.50,BRW35 221,4.33,3.36
ER&M,325,1,MW 13.30-14.20,LORIA 250,4.47,3.65
ER&M,333,1,Th 13.30-15.20,WLH 003,,
ER&M,339,1,T 13.30-15.20,WLH 112,4.63,3.73
ER&M,345,1,TTh 13.00-14.15,LC 317,4.11,3.73
ER&M,350,1,T 13.30-15.20,BRW35 221,3.7800000000000002,3.3
ER&M,356,1,T 13.30-15.20,CO493 102,4.0,3.0
ER&M,357,1,W 13.30-15.20,LC 104,3.8,2.6
ER&M,369,1,T 13.30-15.20 + 1,WALL81 401,4.39,3.31
ER&M,371,1,Th 15.30-17.20,WLH 112,4.09,3.96
ER&M,375,1,Th 13.30-15.20,WALL81 401,3.49,3.4
ER&M,376,1,Th 13.30-15.20,WLH 202,4.22,3.11
ER&M,385,1,TTh 16.00-17.15,WLH 001,4.6,3.2
ER&M,401,1,W 13.30-15.20,YK220 001,4.92,3.58
ER&M,416,1,T 15.30-17.20,CO451 B-04,4.33,3.25
ER&M,435,1,W 9.25-11.15,LC 206,4.32,3.13
ER&M,436,1,Th 15.30-17.20,LC 206,3.56,3.56
ER&M,452,1,T 9.25-11.15,LORIA 259,4.25,3.06
ER&M,492,1,1 HTBA,,4.88,4.63
EVST,030,1,TTh 9.00-10.15,WTS A35,3.73,3.19
EVST,100,1,MW 14.30-15.45,AKW 100,2.58,2.81
EVST,189,1,TTh 10.30-11.20,DL 220,3.62,2.64
EVST,205,1,TTh 16.00-17.15,WTS A30,3.4,3.1
EVST,211,1,MW 10.30-11.20 + 1,WLH 119,3.61,2.62
EVST,226,1,1 HTBA,,3.42,2.01
EVST,227,1,W 9.25-11.15,WTS A48,4.55,2.55
EVST,247,1,M 13.30-15.20,RKZ 301,3.7199999999999998,3.24
EVST,255,1,TTh 13.30-14.20 + 1,LC 102,3.45,2.52
EVST,265,1,MW 13.00-14.15,ESC 200,1.67,2.67
EVST,285,1,T 13.00-15.50,KRN 321,4.5,3.69
EVST,290,1,T 9.25-11.15,WLH 202,3.36,3.47
EVST,305,1,T 13.30-15.20,WTS A32,4.8,2.4
EVST,344,1,TTh 13.00-14.15,ESC 110,3.63,3.14
EVST,362,1,TTh 9.00-10.15,ESC 110,4.13,3.61
EVST,368,1,Th 13.30-15.20,LC 205,3.0,2.75
EVST,378,1,TTh 14.30-15.45,WLH 117,4.0,2.23
EVST,400,1,TTh 11.35-12.50,OML 201,4.03,2.51
EVST,415,1,MW 13.00-14.15,AKW 100,3.8,2.46
EVST,431,1,TTh 10.30-11.50,S 24,4.21,3.59
EVST,464,1,W 10.30-13.20 + 1,CCAM,4.2,3.6
EVST,473,1,Th 16.00-17.50,KRN 321,3.87,2.1
EVST,496,1,W 19.00-20.50,WTS A35,3.77,3.59
F&ES,1008,1,1 HTBA,,3.83,2.9699999999999998
F&ES,1010,1,1 HTBA,,,
F&ES,1020,2,M 16.00-17.20,,,
F&ES,1030,1,1 HTBA,,,
F&ES,1035,1,1 HTBA,,4.2,3.4
F&ES,1040,1,1 HTBA,,3.63,3.14
F&ES,1050,1,1 HTBA,,,
F&ES,1054,1,1 HTBA,,3.56,3.59
F&ES,1075,1,1 HTBA,,,
F&ES,1147,1,1 HTBA,,,
F&ES,1153,2,1 HTBA,,,
F&ES,1160,1,1 HTBA,,4.75,3.0
F&ES,1180,1,1 HTBA,,4.08,2.79
F&ES,1185,1,1 HTBA,,,
F&ES,1193,1,1 HTBA,,,
F&ES,1195,1,1 HTBA,,,
F&ES,1200,1,1 HTBA,,3.77,2.65
F&ES,1210,1,1 HTBA,,,
F&ES,1215,1,1 HTBA,,,
F&ES,1240,1,1 HTBA,,4.0,2.8
F&ES,1243,1,1 HTBA,,,
F&ES,1260,1,1 HTBA,,4.21,3.59
F&ES,1261,1,1 HTBA,,,
F&ES,1263,1,1 HTBA,,,
F&ES,1270,1,1 HTBA,,,
F&ES,1320,1,1 HTBA,,3.16,2.58
F&ES,1350,1,1 HTBA,,4.0,2.25
F&ES,1364,1,1 HTBA,,,
F&ES,1390,1,1 HTBA,,,
F&ES,1400,1,1 HTBA,,3.35,3.49
F&ES,1408,1,1 HTBA,,4.46,2.25
F&ES,1457,1,1 HTBA,,,
F&ES,1460,1,1 HTBA,,3.36,3.47
F&ES,1469,1,1 HTBA,,,
F&ES,1470,1,1 HTBA,,3.68,3.29
F&ES,1473,1,1 HTBA,,,
F&ES,1490,1,1 HTBA,,,
F&ES,1500,1,1 HTBA,,3.88,3.44
F&ES,2008,1,1 HTBA,,3.83,2.9699999999999998
F&ES,2010,1,1 HTBA,,3.96,3.12
F&ES,2020,1,1 HTBA,,,
F&ES,2030,1,1 HTBA,,4.2,3.4
F&ES,2040,1,1 HTBA,,3.63,3.14
F&ES,2050,1,1 HTBA,,,
F&ES,2054,1,1 HTBA,,3.56,3.59
F&ES,2072,1,1 HTBA,,3.81,2.45
F&ES,2075,1,1 HTBA,,,
F&ES,2080,1,1 HTBA,,,
F&ES,2110,1,1 HTBA,,3.98,3.33
F&ES,2120,1,1 HTBA,,3.15,3.15
F&ES,2130,1,1 HTBA,,,
F&ES,2140,1,1 HTBA,,4.19,2.44
F&ES,2143,1,1 HTBA,,4.17,2.29
F&ES,2153,1,1 HTBA,,,
F&ES,2158,1,1 HTBA,,3.9,3.55
F&ES,2160,1,1 HTBA,,4.75,3.0
F&ES,2175,1,1 HTBA,,4.85,2.63
F&ES,2180,1,1 HTBA,,4.08,2.79
F&ES,2185,1,1 HTBA,,,
F&ES,2200,1,1 HTBA,,3.77,2.65
F&ES,2210,1,1 HTBA,,,
F&ES,2215,1,1 HTBA,,,
F&ES,2240,1,1 HTBA,,4.0,2.8
F&ES,2242,1,1 HTBA,,4.57,3.15
F&ES,2257,1,1 HTBA,,,
F&ES,2260,1,1 HTBA,,4.21,3.59
F&ES,2261,1,1 HTBA,,,
F&ES,2263,1,1 HTBA,,,
F&ES,2270,1,1 HTBA,,,
F&ES,2320,1,1 HTBA,,3.16,2.58
F&ES,2350,1,1 HTBA,,,
F&ES,2364,1,1 HTBA,,,
F&ES,2390,1,1 HTBA,,,
F&ES,2400,1,1 HTBA,,3.35,3.49
F&ES,2408,1,1 HTBA,,4.46,2.25
F&ES,2469,1,1 HTBA,,,
F&ES,2470,1,1 HTBA,,3.68,3.29
F&ES,2500,1,1 HTBA,,,
F&ES,255,1,TTh 13.30-14.20 + 1,LC 102,3.45,2.52
F&ES,285,1,T 13.00-15.50,KRN 321,4.5,3.69
F&ES,290,1,T 9.25-11.15,WLH 202,3.36,3.47
F&ES,3010,1,1 HTBA,,3.96,3.12
F&ES,3020,1,1 HTBA,,,
F&ES,3035,1,1 HTBA,,4.2,3.4
F&ES,3040,1,1 HTBA,,3.63,3.14
F&ES,3050,1,1 HTBA,,,
F&ES,3054,1,1 HTBA,,3.56,3.59
F&ES,3072,1,1 HTBA,,3.81,2.45
F&ES,3110,1,1 HTBA,,3.98,3.33
F&ES,3130,1,1 HTBA,,,
F&ES,3140,1,1 HTBA,,4.19,2.44
F&ES,3143,1,1 HTBA,,4.17,2.29
F&ES,3158,1,1 HTBA,,3.9,3.55
F&ES,3160,1,1 HTBA,,4.75,3.0
F&ES,3175,1,1 HTBA,,4.85,2.63
F&ES,3180,1,1 HTBA,,4.08,2.79
F&ES,3185,1,1 HTBA,,,
F&ES,3195,1,1 HTBA,,,
F&ES,3215,1,1 HTBA,,,
F&ES,3240,1,1 HTBA,,4.0,2.8
F&ES,3257,1,1 HTBA,,,
F&ES,3260,1,1 HTBA,,4.21,3.59
F&ES,3261,1,1 HTBA,,,
F&ES,3320,1,1 HTBA,,3.16,2.58
F&ES,3350,1,1 HTBA,,4.0,2.25
F&ES,3364,1,1 HTBA,,,
F&ES,3390,1,1 HTBA,,,
F&ES,3400,1,1 HTBA,,3.35,3.49
F&ES,3408,1,1 HTBA,,4.46,2.25
F&ES,3420,1,1 HTBA,,3.7,3.0
F&ES,344,1,TTh 13.00-14.15,ESC 110,3.63,3.14
F&ES,3470,1,1 HTBA,,3.68,3.29
F&ES,3500,1,1 HTBA,,3.88,3.44
F&ES,577,1,M 18.00-21.00,S 24,3.41,2.22
F&ES,584,1,T 18.00-20.50,S 32,,
F&ES,592,1,W 10.30-13.20 + 1,CCAM,3.52,3.47
F&ES,595,1,Th 12.00-12.50,S 41C,,
F&ES,603,1,M 10.30-12.20,KRN 319,4.0,2.25
F&ES,606,1,W 16.00-17.50,,,
F&ES,613,1,Th 13.00-15.50,S 41C,,
F&ES,615,1,T 13.00-15.50,KRN 321,3.9,3.55
F&ES,624,1,MW 14.30-15.50,KRN G01,,
F&ES,625,1,T 13.00-15.50,S 32,,
F&ES,630,1,TTh 10.30-11.50,S 24,4.21,3.59
F&ES,632,1,W 16.10-19.10,EVANS 4220,4.72,3.83
F&ES,632,2,Th 14.40-17.40,EVANS 4220,4.72,3.83
F&ES,634,1,MW 9.00-10.20,S 8A,,
F&ES,635,1,M 14.30-17.20,KRN 301,,
F&ES,637,1,T 15.30-17.20,RKZ 04,4.19,2.81
F&ES,639,1,TTh 13.00-14.20,WTS A74,3.91,3.16
F&ES,642,1,TTh 17.30-18.50,S 24,,
F&ES,653,1,M 17.30-18.50,MARSH R,,
F&ES,656,1,TTh 16.00-17.20,MARSH R,,
F&ES,659,1,MW 8.30-10.20,KRN 301,,
F&ES,668,1,1 HTBA,,,
F&ES,669,1,M 10.30-12.50,MARSH 12,,
F&ES,670,1,1 HTBA,,,
F&ES,683,1,MW 13.00-14.20,MARSH R,,
F&ES,688,1,M 14.30-15.20 + 1,MARSH R,,
F&ES,694,1,Th 9.30-11.20,MARSH R,4.85,2.63
F&ES,700,1,TTh 13.00-14.20,MARSH R,,
F&ES,709,1,MW 10.30-11.50,KRN G01,3.56,3.59
F&ES,710,1,W 14.30-17.20,S 24,,
F&ES,712,1,TTh 16.00-17.20,KRN G01,3.96,3.12
F&ES,714,1,TTh 9.00-10.20,KRN 319,,
F&ES,716,1,MW 9.00-10.15,ESC 110,3.45,2.9
F&ES,718,1,MW 14.30-15.50,KRN 319,,
F&ES,726,1,TTh 9.00-10.15,ESC 110,3.5300000000000002,3.18
F&ES,734,1,TTh 11.35-12.50,OML 201,3.96,2.58
F&ES,742,1,TTh 8.30-9.50,BOWERS,,
F&ES,743,1,MW 13.00-14.20,S 32,,
F&ES,744,1,TTh 9.00-10.20,S 24,3.35,3.49
F&ES,751,1,MW 10.30-11.50,MARSH R,4.0,2.8
F&ES,755,1,T 13.00-15.50,BOWERS,3.36,3.47
F&ES,757,1,TTh 9.00-10.15,YSB MARSH,3.48,2.91
F&ES,758,1,TTh 13.00-14.15,KRN 301,3.48,2.91
F&ES,760,1,TTh 17.30-18.50,KRN G01,,
F&ES,761,1,M 14.10-16.00,BAKER 120,4.67,2.42
F&ES,764,1,Th 9.00-11.50,KRN G01,,
F&ES,766,1,M 13.00-15.50,S 24,,
F&ES,767,1,W 17.40-20.30,KRN 321,,
F&ES,769,1,Th 14.30-16.20,EDW380,,
F&ES,771,1,MW 10.30-11.50,S 24,3.83,2.9699999999999998
F&ES,781,1,TTh 10.30-11.50,BOWERS AUD,4.0,2.8
F&ES,782,1,MW 10.30-11.20 + 1,LC 102,3.59,2.49
F&ES,789E,1,T 16.00-18.00,KRN 321,4.57,3.15
F&ES,793,1,Th 16.00-17.50,KRN 321,3.74,2.43
F&ES,796,1,Th 13.00-15.50,KRN 321,4.75,3.0
F&ES,799,1,MW 10.30-11.50,KRN 321,3.77,2.65
F&ES,805,1,W 16.00-17.30,KRN 321,,
F&ES,811,1,TTh 10.10-11.30,EVANS 2210,,
F&ES,814,1,MW 13.00-14.20,BOWERS AUD,,
F&ES,819,1,T 14.30-17.20,S 24,,
F&ES,820,1,MW 16.00-17.20,KRN G01,,
F&ES,834,1,MW 10.30-11.50,BOWERS,,
F&ES,835E,1,1 HTBA,,,
F&ES,838,1,W 14.30-17.20,BOWERS AUD,,
F&ES,839,1,T 9.00-11.50,S 32,3.98,3.33
F&ES,857,1,W 16.00-18.00,EDW380,4.57,3.15
F&ES,877,1,Th 9.00-11.50,S 32,3.98,3.33
F&ES,884,1,TTh 14.30-15.50,KRN G01,,
F&ES,885,1,MW 13.00-14.15,BCT CO31,3.88,3.44
F&ES,893,1,F 15.00-16.50,LEPH 101,2.68,2.96
F&ES,896,1,Th 13.00-14.50 + 1,LEPH 115,3.64,2.5300000000000002
F&ES,897,1,F 14.00-14.50 + 1,CO47 106A,3.09,2.32
F&ES,902,1,F 13.00-16.00,KRN 321,4.75,3.0
F&ES,905,1,Th 13.00-15.50,S 32,,
F&ES,910,1,Th 13.00-15.00,KRN,,
F&ES,951,1,Th 14.30-17.20,S 24,,
F&ES,953,1,TTh 10.30-11.50,KRN 319,,
F&ES,955,1,W 16.30-18.00,MARSH 12,,
F&ES,956,1,Th 17.00-18.50,LEPH 115,,
F&ES,959,1,M 17.00-18.50,LEPH 101,3.86,3.93
F&ES,964,1,W 13.00-15.50,KRN 321,4.19,2.44
F&ES,971,1,W 10.30-11.50,KRN 319,,
F&ES,975,1,T 14.30-17.20,KRN 319,,
F&ES,979,1,W 14.30-17.20,S 32,4.55,2.55
F&ES,983,1,MW 13.00-14.20,S 41C,3.63,3.14
F&ES,984,1,Th 14.30-17.20,KRN 319,,
F&ES,985,1,T 17.30-20.20,KRN 319,,
FILM,150,1,TTh 13.30-14.20 + 1,LORIA 250,3.59,3.13
FILM,160,1,1 HTBA,,3.6,2.62
FILM,161,1,1 HTBA,,3.9,3.5300000000000002
FILM,162,1,M 13.30-17.20,EDG36 023,3.9699999999999998,3.98
FILM,305,1,1 HTBA,,4.09,3.25
FILM,306,1,MW 14.30-15.45,WLH 207,3.67,2.81
FILM,317,1,Th 13.30-15.20 + 1,WALL81 101 + 1,4.01,3.35
FILM,320,1,1 HTBA,,3.76,2.99
FILM,329,1,W 13.30-15.20,WALL81 401,4.8,2.5
FILM,330,1,T 14.30-16.30,PH 207,5.0,3.0
FILM,335,1,W 15.30-17.20,WALL81 401,4.42,3.6
FILM,344,1,Th 9.25-11.15 + 1,LORIA 259,,
FILM,350,1,M 15.30-17.20,WLH 001,4.15,2.94
FILM,355,1,T 8.25-12.20,CCAM 102,4.13,3.75
FILM,356,1,T 8.25-12.20,EDG36 023,3.56,4.43
FILM,395,1,M 19.00-20.50,LC 104,4.08,3.0
FILM,397,1,TTh 11.35-12.50,YK212 004A,4.44,3.7199999999999998
FILM,400,1,T 13.30-15.20 + 1,LORIA 250 + 1,3.88,2.92
FILM,401,1,T 13.30-16.30,LC 203,4.26,3.62
FILM,403,1,MW 10.30-11.20 + 1,YK212 106,4.82,3.18
FILM,411,1,Th 13.30-15.20 + 1,LC 204,4.02,2.23
FILM,416,1,W 13.30-15.20 + 1,WALL81 301,3.54,3.04
FILM,434,1,M 15.30-18.20,CCAM,4.0,3.33
FILM,442,1,TTh 14.30-15.45,WLH 012,3.0,2.33
FILM,445,1,Th 9.25-11.15,CO451 B-04,4.5,3.25
FILM,453,1,TTh 16.00-17.15,WLH 001,4.65,3.1
FILM,456,1,W 10.30-13.20 + 1,CCAM,3.73,4.2
FILM,457,1,TTh 16.00-17.15,WLH 117,4.59,2.79
FILM,471,1,1 HTBA,,4.27,1.8
FILM,484,1,T 13.30-17.20,CCAM 102,4.75,5.0
FILM,485,1,W 19.00-20.50,WLH 001,3.85,3.04
FILM,488,1,M 13.30-15.20,WLH 001,4.39,3.93
FILM,492,1,1 HTBA,,4.29,4.25
FILM,494,1,1 HTBA,,3.67,3.89
FILM,604,1,M 9.25-11.15 + 1,WHC B-03,4.67,3.2
FILM,606,1,1 HTBA,,,
FILM,651,1,Th 9.25-11.15,CO451 B-04,3.8,3.09
FILM,736,1,W 10.30-13.20 + 1,CCAM,4.2,3.6
FILM,755,1,W 13.30-15.20 + 1,WALL81 301,3.25,3.25
FILM,778,1,F 13.30-15.20,WLH 002,5.0,3.0
FILM,833,1,T 11.00-12.50,,4.83,2.4
FILM,885,1,W 19.00-20.50,WLH 001,3.85,3.04
FILM,921,1,T 13.30-15.20,LORIA 259,4.13,3.32
FILM,973,1,W 15.30-17.20,LC 319,4.5,3.0
FNSH,120,1,TTh 16.10-18.00,DOW 420,,
FNSH,140,1,TTh 14.10-16.00,,,
FREN,096,1,MW 16.00-17.15,WLH 002,4.2,3.0
FREN,120,1,M-F 9.25-10.15,WALL81 101,3.71,4.06
FREN,120,2,M-F 9.25-10.15,WLH 002,4.15,3.95
FREN,120,3,M-F 10.30-11.20,WLH 002,4.15,3.95
FREN,120,4,M-F 10.30-11.20,WTS B62,3.96,3.96
FREN,120,5,M-F 11.35-12.25,WTS A48,3.96,3.96
FREN,120,6,M-F 11.35-12.25,WLH 210,4.14,4.25
FREN,130,1,M-F 9.25-10.15,LC 213,3.8,3.94
FREN,130,2,M-F 10.30-11.20,WALL81 301,3.6,4.13
FREN,130,3,M-F 11.35-12.25,WALL81 301,3.6,4.13
FREN,140,1,M-F 8.20-9.10,WALL81 301,4.48,4.16
FREN,140,2,M-F 9.25-10.15,WLH 112,3.8200000000000003,3.8
FREN,140,3,M-F 9.25-10.15,WTS A38,4.08,4.18
FREN,140,4,M-F 10.30-11.20,WTS A38,4.08,4.18
FREN,140,5,M-F 11.35-12.25,WALL81 101,3.24,3.35
FREN,145,1,M-F 9.25-11.15,DOW 112,4.55,4.8100000000000005
FREN,150,1,MWF 10.30-11.20,WLH 012,4.09,4.01
FREN,150,2,MWF 11.35-12.25,WLH 012,4.09,4.01
FREN,160,1,MWF 10.30-11.20,LC 213,4.48,3.8200000000000003
FREN,170,1,MW 13.00-14.15,WLH 210,4.13,2.93
FREN,170,2,MW 14.30-15.45,WLH 210,4.35,3.45
FREN,182,1,MW 11.35-12.50,WLH 004,4.21,3.54
FREN,184,1,TTh 9.00-10.15,AKW 100,3.98,2.81
FREN,192,1,W 15.30-17.20,WALL81 301,4.63,2.41
FREN,240,1,TTh 13.30-14.20,LC 211,4.49,3.19
FREN,307,1,F 13.30-15.20,WALL81 301,4.67,3.33
FREN,368,1,TTh 11.35-12.50,WALL81 401,4.17,2.67
FREN,369,1,M 13.30-15.20,WALL81 401,4.23,3.7
FREN,388,1,W 15.30-17.20,WLH 001,4.31,2.5300000000000002
FREN,391,1,MW 9.00-10.15,WALL81 401,4.63,3.63
FREN,394,1,W 13.30-15.20 + 1,WALL81 301,3.54,3.04
FREN,412,1,T 13.30-15.20,WALL81 301,3.9699999999999998,2.86
FREN,491,1,1 HTBA,,4.18,4.08
FREN,492,1,1 HTBA,,4.38,3.33
FREN,494,1,1 HTBA,,4.38,3.33
FREN,496,1,1 HTBA,,4.38,3.33
FREN,668,1,T 13.30-15.20,LORIA 360,3.94,3.55
FREN,752,1,W 13.30-15.20 + 1,WALL81 301,3.25,3.25
FREN,893,1,Th 9.25-11.15,WALL81 401,4.67,3.2
FREN,903,1,W 15.30-17.20,WALL81 101,3.19,3.06
FREN,929,1,T 13.30-15.20,WLH 205,5.0,3.5
FREN,965,1,Th 13.30-15.20,WALL81 301,3.5,3.5
G&G,105,1,MW 14.30-15.45,AKW 100,2.58,2.81
G&G,125,1,TTh 11.35-12.50,KGL 123,3.2800000000000002,2.49
G&G,126L,1,Th 14.30-17.30,KGL 122,3.92,2.01
G&G,211,1,MW 10.30-11.20 + 1,WLH 119,3.61,2.62
G&G,212,1,MWF 10.30-11.20,KGL 116,3.85,2.74
G&G,216,1,TTh 13.00-14.15,KGL 116,3.33,2.42
G&G,220,1,TTh 13.00-14.15,KGL 119,4.1,3.35
G&G,232,1,MW 11.35-12.50,KGL 119,3.5700000000000003,2.77
G&G,255,1,MW 13.00-14.15,ESC 200,1.67,2.67
G&G,270,1,W 15.30-17.20,KGL 122,3.39,2.16
G&G,275,1,MW 9.00-10.15,ESC 110,3.46,2.61
G&G,301,1,TTh 11.35-12.50,KGL 119,3.19,3.41
G&G,310,1,TTh 9.00-10.15,KGL 116,3.5,2.0
G&G,322,1,TTh 11.35-12.50,KGL 116,3.5,2.96
G&G,326,1,TTh 13.00-14.15,KGL 226,3.92,2.58
G&G,362,1,TTh 9.00-10.15,ESC 110,4.13,3.61
G&G,402,1,MW 9.00-10.15,KGL 226,4.15,2.15
G&G,421,1,MW 11.35-12.50,KGL 226,3.5,3.33
G&G,487,1,1 HTBA,,4.06,3.03
G&G,489,1,1 HTBA,,4.06,3.03
G&G,491,1,1 HTBA,,5.0,4.75
G&G,492,1,1 HTBA,,4.38,4.0
G&G,510,1,TTh 9.00-10.15,KGL 116,3.5,2.0
G&G,521,1,MW 11.35-12.50,KGL 226,3.5,3.33
G&G,522,1,TTh 11.35-12.50,KGL 116,3.18,3.16
G&G,526,1,TTh 13.00-14.15,KGL 226,3.92,2.58
G&G,529,1,MWF 10.30-11.20,KGL 119,4.25,3.25
G&G,538,1,MW 16.00-17.15,WTS A39,3.0,2.0
G&G,602,1,MW 9.00-10.15,KGL 226,3.8,2.73
G&G,645,1,T 14.30-15.45,KGL 226,3.0,2.0
G&G,715,1,T 14.30-16.00,KGL 116,2.69,2.7800000000000002
G&G,744,1,1 HTBA,,4.53,2.49
G&G,757,1,1 HTBA,,3.33,2.33
G&G,775,1,1 HTBA,,2.0,2.0
G&G,789,1,1 HTBA,,3.44,2.66
G&G,800,1,1 HTBA,,,
G&G,810,1,1 HTBA,,,
G&G,820,1,1 HTBA,,,
G&G,830,1,1 HTBA,,3.6,3.6
G&G,840,1,1 HTBA,,,
G&G,860,1,1 HTBA,,,
GENE,645,1,Th 13.00-14.50,LEPH 103,4.07,3.24
GENE,676,1,W 14.00-15.30,,,
GENE,734,1,TTh 10.00-11.30,BCMM 101,4.03,2.05
GENE,743,1,TTh 11.30-12.50,BASS 405,4.4,3.83
GENE,760,1,T 9.30-10.45 + 2,SHM I116 + 1,4.5,4.17
GENE,777,1,W 13.30-15.20,,3.39,3.36
GENE,901,1,Th 16.15-17.45,,3.56,2.1
GENE,913,1,1 HTBA,,4.37,3.87
GENE,921,1,1 HTBA,,,
GLBL,122,1,MW 11.35-12.50,WTS A51,3.8200000000000003,3.11
GLBL,159,1,TTh 9.00-10.15,DAVIES AUD,,
GLBL,193,1,TTh 13.00-14.15 + 1,LORIA B50,4.0,2.58
GLBL,195,1,TTh 9.00-10.15,RKZ 04,4.68,3.74
GLBL,201,1,MW 10.30-11.20 + 1,WLH 208,4.52,3.64
GLBL,219,1,TTh 13.00-14.15,HLH17 113,4.18,3.9
GLBL,223,1,TTh 14.30-15.45 + 1,GR109 ROSENFELD,3.99,2.63
GLBL,225,1,MW 13.00-14.15 + 1,WTS A53,3.96,2.59
GLBL,233,1,M 15.30-17.20,WTS A68,4.31,3.8200000000000003
GLBL,234,1,MW 9.00-10.15,WLH 119,4.0,3.23
GLBL,235,1,W 9.25-11.15,LC 318,,
GLBL,236,1,MW 10.30-11.20 + 1,RKZ 05,4.45,3.21
GLBL,253,1,MW 10.30-11.20 + 1,LC 102,3.76,2.24
GLBL,263,1,1 HTBA,,3.94,2.71
GLBL,268,1,TTh 9.25-10.15 + 1,LUCE 101,4.0,3.47
GLBL,274,1,W 13.30-15.20,RKZ 102,4.31,3.17
GLBL,282,1,TTh 13.30-14.20 + 1,LC 102,3.68,3.29
GLBL,284,1,T 9.25-11.15 + 1,RKZ 301,4.21,3.21
GLBL,288,1,W 9.25-11.15 + 1,RKZ 08,4.6,3.5
GLBL,289,1,T 13.30-15.20 + 1,RKZ 04,4.0,2.83
GLBL,301,1,T 13.30-15.20,WTS A32,3.71,4.0
GLBL,305,1,T 13.30-15.20,WLH 002,4.39,2.92
GLBL,312,1,T 15.30-17.20,WLH 112,4.59,3.58
GLBL,315,1,TTh 13.00-14.15,WTS A68,4.72,2.41
GLBL,322,1,TTh 14.30-15.45,WLH 211,3.94,3.98
GLBL,330,1,M 9.25-11.15,LUCE 202,3.88,3.94
GLBL,332,1,TTh 14.30-15.45,WTS A46,4.4,3.6
GLBL,341,1,T 13.30-15.20,RKZ 06,4.73,3.46
GLBL,342,1,M 14.30-16.20,WLH 204,3.93,4.0
GLBL,349,1,M 15.30-17.20,WTS A42,4.0,2.5
